"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] CompanyNameComparatorJaccardNgram record1Value","[0] CompanyNameComparatorJaccardNgram record2Value","[0] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[0] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[0] CompanyNameComparatorJaccardNgram similarity","[0] CompanyNameComparatorJaccardNgram postproccesedSimilarity","[1] CompanyNameComparatorJaccardNgram record1Value","[1] CompanyNameComparatorJaccardNgram record2Value","[1] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[1] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[1] CompanyNameComparatorJaccardNgram similarity","[1] CompanyNameComparatorJaccardNgram postproccesedSimilarity","[2] CompanyNameComparatorJaccardNgram record1Value","[2] CompanyNameComparatorJaccardNgram record2Value","[2] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[2] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[2] CompanyNameComparatorJaccardNgram similarity","[2] CompanyNameComparatorJaccardNgram postproccesedSimilarity","[3] CompanyNameComparatorJaccardNgram record1Value","[3] CompanyNameComparatorJaccardNgram record2Value","[3] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[3] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[3] CompanyNameComparatorJaccardNgram similarity","[3] CompanyNameComparatorJaccardNgram postproccesedSimilarity","[4] CompanyNameComparatorLevenshtein record1Value","[4] CompanyNameComparatorLevenshtein record2Value","[4] CompanyNameComparatorLevenshtein record1PreprocessedValue","[4] CompanyNameComparatorLevenshtein record2PreprocessedValue","[4] CompanyNameComparatorLevenshtein similarity","[4] CompanyNameComparatorLevenshtein postproccesedSimilarity","[5] CompanyNameComparatorLevenshtein record1Value","[5] CompanyNameComparatorLevenshtein record2Value","[5] CompanyNameComparatorLevenshtein record1PreprocessedValue","[5] CompanyNameComparatorLevenshtein record2PreprocessedValue","[5] CompanyNameComparatorLevenshtein similarity","[5] CompanyNameComparatorLevenshtein postproccesedSimilarity","[6] CompanyNameComparatorJaccardToken record1Value","[6] CompanyNameComparatorJaccardToken record2Value","[6] CompanyNameComparatorJaccardToken record1PreprocessedValue","[6] CompanyNameComparatorJaccardToken record2PreprocessedValue","[6] CompanyNameComparatorJaccardToken similarity","[6] CompanyNameComparatorJaccardToken postproccesedSimilarity"
"WekaMatchingRule","dbpedia_4602","Forbes1653","0.00934537080381876",,"Viacom (2005–2019)","ProSiebenSat1 Media","viacom2005–2019","prosiebensat1media","0.0","0.0","Viacom (2005–2019)","ProSiebenSat1 Media","viacom2005–2019","prosiebensat1media","0.0","0.0","Viacom (2005–2019)","ProSiebenSat1 Media","viacom2005–2019","prosiebensat1media","0.0","0.0","Viacom (2005–2019)","ProSiebenSat1 Media","viacom2005–2019","prosiebensat1media","0.0","0.0","Viacom (2005–2019)","ProSiebenSat1 Media","viacom2005–2019","prosiebensat1media","0.05555555555555558","0.0","Viacom (2005–2019)","ProSiebenSat1 Media","viacom2005–2019","prosiebensat1media","0.05555555555555558","0.0","Viacom (2005–2019)","ProSiebenSat1 Media","Viacom (2005–2019)","ProSiebenSat1 Media","0.0","0.0"
"WekaMatchingRule","dbpedia_1251","Forbes196","0.00934537080381876","0","Deutsche Telekom","Deutsche Post","deutschetelekom","deutschepost","0.3888888888888889","0.0","Deutsche Telekom","Deutsche Post","deutschetelekom","deutschepost","0.3888888888888889","0.0","Deutsche Telekom","Deutsche Post","deutschetelekom","deutschepost","0.35294117647058826","0.0","Deutsche Telekom","Deutsche Post","deutschetelekom","deutschepost","0.35294117647058826","0.0","Deutsche Telekom","Deutsche Post","deutschetelekom","deutschepost","0.5333333333333333","0.0","Deutsche Telekom","Deutsche Post","deutschetelekom","deutschepost","0.5333333333333333","0.0","Deutsche Telekom","Deutsche Post","Deutsche Telekom","Deutsche Post","0.3333333333333333","0.0"
"WekaMatchingRule","dbpedia_3545","Forbes553","0.00934537080381876","0","Relaxo","RELX Group","relaxo","relx","0.3333333333333333","0.0","Relaxo","RELX Group","relaxo","relxgroup","0.18181818181818182","0.0","Relaxo","RELX Group","relaxo","relx","0.2","0.0","Relaxo","RELX Group","relaxo","relxgroup","0.1","0.0","Relaxo","RELX Group","relaxo","relx","0.6666666666666667","0.6666666666666667","Relaxo","RELX Group","relaxo","relxgroup","0.4444444444444444","0.0","Relaxo","RELX Group","Relaxo","RELX Group","0.0","0.0"
"WekaMatchingRule","dbpedia_2853","Forbes1382","0.00934537080381876","0","Mitsui Chemicals","Mitsui OSK Lines","mitsuichemicals","mitsuiosklines","0.22727272727272727","0.0","Mitsui Chemicals","Mitsui OSK Lines","mitsuichemicals","mitsuiosklines","0.22727272727272727","0.0","Mitsui Chemicals","Mitsui OSK Lines","mitsuichemicals","mitsuiosklines","0.19047619047619047","0.0","Mitsui Chemicals","Mitsui OSK Lines","mitsuichemicals","mitsuiosklines","0.19047619047619047","0.0","Mitsui Chemicals","Mitsui OSK Lines","mitsuichemicals","mitsuiosklines","0.5333333333333333","0.0","Mitsui Chemicals","Mitsui OSK Lines","mitsuichemicals","mitsuiosklines","0.5333333333333333","0.0","Mitsui Chemicals","Mitsui OSK Lines","Mitsui Chemicals","Mitsui OSK Lines","0.25","0.0"
"WekaMatchingRule","dbpedia_2849","Forbes1062","0.00934537080381876","0","Mitsubishi Heavy Industries","Mitsubishi UFJ Lease","mitsubishiheavy","mitsubishiufjlease","0.4090909090909091","0.0","Mitsubishi Heavy Industries","Mitsubishi UFJ Lease","mitsubishiheavyindustries","mitsubishiufjlease","0.28125","0.0","Mitsubishi Heavy Industries","Mitsubishi UFJ Lease","mitsubishiheavy","mitsubishiufjlease","0.38095238095238093","0.0","Mitsubishi Heavy Industries","Mitsubishi UFJ Lease","mitsubishiheavyindustries","mitsubishiufjlease","0.25806451612903225","0.0","Mitsubishi Heavy Industries","Mitsubishi UFJ Lease","mitsubishiheavy","mitsubishiufjlease","0.6666666666666667","0.6666666666666667","Mitsubishi Heavy Industries","Mitsubishi UFJ Lease","mitsubishiheavyindustries","mitsubishiufjlease","0.48","0.0","Mitsubishi Heavy Industries","Mitsubishi UFJ Lease","Mitsubishi Heavy Industries","Mitsubishi UFJ Lease","0.2","0.0"
"WekaMatchingRule","dbpedia_4703","Forbes1959","0.00934537080381876","0","Webster Bank","Westar Energy","webster","westar","0.1","0.0","Webster Bank","Westar Energy","websterbank","westarenergy","0.05","0.0","Webster Bank","Westar Energy","webster","westar","0.0","0.0","Webster Bank","Westar Energy","websterbank","westarenergy","0.0","0.0","Webster Bank","Westar Energy","webster","westar","0.7142857142857143","0.7142857142857143","Webster Bank","Westar Energy","websterbank","westarenergy","0.33333333333333337","0.0","Webster Bank","Westar Energy","Webster Bank","Westar Energy","0.0","0.0"
"WekaMatchingRule","dbpedia_2847","Forbes1193","0.7303554863836325","1","Mitsubishi Chemical Holdings","Mitsubishi Motors","mitsubishi","mitsubishi","1.0","1.0","Mitsubishi Chemical Holdings","Mitsubishi Motors","mitsubishichemicalholdings","mitsubishimotors","0.2903225806451613","0.0","Mitsubishi Chemical Holdings","Mitsubishi Motors","mitsubishi","mitsubishi","1.0","1.0","Mitsubishi Chemical Holdings","Mitsubishi Motors","mitsubishichemicalholdings","mitsubishimotors","0.26666666666666666","0.0","Mitsubishi Chemical Holdings","Mitsubishi Motors","mitsubishi","mitsubishi","1.0","1.0","Mitsubishi Chemical Holdings","Mitsubishi Motors","mitsubishichemicalholdings","mitsubishimotors","0.5","0.0","Mitsubishi Chemical Holdings","Mitsubishi Motors","Mitsubishi Chemical Holdings","Mitsubishi Motors","0.25","0.0"
"WekaMatchingRule","dbpedia_3593","Forbes553","0.00934537080381876","0","Roblox Corporation","RELX Group","roblox","relx","0.0","0.0","Roblox Corporation","RELX Group","robloxcorporation","relxgroup","0.0","0.0","Roblox Corporation","RELX Group","roblox","relx","0.0","0.0","Roblox Corporation","RELX Group","robloxcorporation","relxgroup","0.0","0.0","Roblox Corporation","RELX Group","roblox","relx","0.5","0.0","Roblox Corporation","RELX Group","robloxcorporation","relxgroup","0.2941176470588235","0.0","Roblox Corporation","RELX Group","Roblox Corporation","RELX Group","0.0","0.0"
"WekaMatchingRule","dbpedia_928","Forbes168","0.00934537080381876","0","China Mobile","China Vanke","chinamobile","chinavanke","0.26666666666666666","0.0","China Mobile","China Vanke","chinamobile","chinavanke","0.26666666666666666","0.0","China Mobile","China Vanke","chinamobile","chinavanke","0.21428571428571427","0.0","China Mobile","China Vanke","chinamobile","chinavanke","0.21428571428571427","0.0","China Mobile","China Vanke","chinamobile","chinavanke","0.5454545454545454","0.0","China Mobile","China Vanke","chinamobile","chinavanke","0.5454545454545454","0.0","China Mobile","China Vanke","China Mobile","China Vanke","0.3333333333333333","0.0"
"WekaMatchingRule","dbpedia_1946","Forbes171","0.9972873126611694","1","Hewlett Packard Enterprise","Hewlett Packard Enterprise","hewlettpackardenterprise","hewlettpackardenterprise","1.0","1.0","Hewlett Packard Enterprise","Hewlett Packard Enterprise","hewlettpackardenterprise","hewlettpackardenterprise","1.0","1.0","Hewlett Packard Enterprise","Hewlett Packard Enterprise","hewlettpackardenterprise","hewlettpackardenterprise","1.0","1.0","Hewlett Packard Enterprise","Hewlett Packard Enterprise","hewlettpackardenterprise","hewlettpackardenterprise","1.0","1.0","Hewlett Packard Enterprise","Hewlett Packard Enterprise","hewlettpackardenterprise","hewlettpackardenterprise","1.0","1.0","Hewlett Packard Enterprise","Hewlett Packard Enterprise","hewlettpackardenterprise","hewlettpackardenterprise","1.0","1.0","Hewlett Packard Enterprise","Hewlett Packard Enterprise","Hewlett Packard Enterprise","Hewlett Packard Enterprise","1.0","1.0"
"WekaMatchingRule","dbpedia_4159","Forbes1483","0.00934537080381876","0","Taisei Corporation","Taishin Financial Holdings","taisei","taishin","0.375","0.0","Taisei Corporation","Taishin Financial Holdings","taiseicorporation","taishinfinancialholdings","0.08333333333333333","0.0","Taisei Corporation","Taishin Financial Holdings","taisei","taishin","0.2857142857142857","0.0","Taisei Corporation","Taishin Financial Holdings","taiseicorporation","taishinfinancialholdings","0.05714285714285714","0.0","Taisei Corporation","Taishin Financial Holdings","taisei","taishin","0.7142857142857143","0.7142857142857143","Taisei Corporation","Taishin Financial Holdings","taiseicorporation","taishinfinancialholdings","0.33333333333333337","0.0","Taisei Corporation","Taishin Financial Holdings","Taisei Corporation","Taishin Financial Holdings","0.0","0.0"
"WekaMatchingRule","dbpedia_665","Forbes1610","0.00934537080381876","0","Bosideng","Boliden","bosideng","boliden","0.3","0.0","Bosideng","Boliden","bosideng","boliden","0.3","0.0","Bosideng","Boliden","bosideng","boliden","0.1","0.0","Bosideng","Boliden","bosideng","boliden","0.1","0.0","Bosideng","Boliden","bosideng","boliden","0.75","0.75","Bosideng","Boliden","bosideng","boliden","0.75","0.75","Bosideng","Boliden","Bosideng","Boliden","0.0","0.0"
"WekaMatchingRule","dbpedia_4602","Forbes1404","0.00934537080381876",,"Viacom (2005–2019)","Almarai","viacom2005–2019","almarai","0.0","0.0","Viacom (2005–2019)","Almarai","viacom2005–2019","almarai","0.0","0.0","Viacom (2005–2019)","Almarai","viacom2005–2019","almarai","0.0","0.0","Viacom (2005–2019)","Almarai","viacom2005–2019","almarai","0.0","0.0","Viacom (2005–2019)","Almarai","viacom2005–2019","almarai","0.1333333333333333","0.0","Viacom (2005–2019)","Almarai","viacom2005–2019","almarai","0.1333333333333333","0.0","Viacom (2005–2019)","Almarai","Viacom (2005–2019)","Almarai","0.0","0.0"
"WekaMatchingRule","dbpedia_395","Forbes1809","0.9972873126611694","1","Autodesk","Autodesk","autodesk","autodesk","1.0","1.0","Autodesk","Autodesk","autodesk","autodesk","1.0","1.0","Autodesk","Autodesk","autodesk","autodesk","1.0","1.0","Autodesk","Autodesk","autodesk","autodesk","1.0","1.0","Autodesk","Autodesk","autodesk","autodesk","1.0","1.0","Autodesk","Autodesk","autodesk","autodesk","1.0","1.0","Autodesk","Autodesk","Autodesk","Autodesk","1.0","1.0"
"WekaMatchingRule","dbpedia_4054","Forbes324","0.8191117373214033","0","Sumitomo Riko","Sumitomo","sumitomoriko","sumitomo","0.6363636363636364","0.6363636363636364","Sumitomo Riko","Sumitomo","sumitomoriko","sumitomo","0.6363636363636364","0.6363636363636364","Sumitomo Riko","Sumitomo","sumitomoriko","sumitomo","0.6","0.6","Sumitomo Riko","Sumitomo","sumitomoriko","sumitomo","0.6","0.6","Sumitomo Riko","Sumitomo","sumitomoriko","sumitomo","0.6666666666666667","0.6666666666666667","Sumitomo Riko","Sumitomo","sumitomoriko","sumitomo","0.6666666666666667","0.6666666666666667","Sumitomo Riko","Sumitomo","Sumitomo Riko","Sumitomo","0.5","0.5"
"WekaMatchingRule","dbpedia_1681","Forbes334","0.00934537080381876",,"G2000","Automatic Data Processing","g2000","automaticdataprocessing","0.0","0.0","G2000","Automatic Data Processing","g2000","automaticdataprocessing","0.0","0.0","G2000","Automatic Data Processing","g2000","automaticdataprocessing","0.0","0.0","G2000","Automatic Data Processing","g2000","automaticdataprocessing","0.0","0.0","G2000","Automatic Data Processing","g2000","automaticdataprocessing","0.0","0.0","G2000","Automatic Data Processing","g2000","automaticdataprocessing","0.0","0.0","G2000","Automatic Data Processing","G2000","Automatic Data Processing","0.0","0.0"
"WekaMatchingRule","dbpedia_359","Forbes587",,"0","Astarta Holding","Atlantia","astarta","atlantia","0.0","0.0","Astarta Holding","Atlantia","astartaholding","atlantia","0.0","0.0","Astarta Holding","Atlantia","astarta","atlantia","0.0","0.0","Astarta Holding","Atlantia","astartaholding","atlantia","0.0","0.0","Astarta Holding","Atlantia","astarta","atlantia","0.5","0.0","Astarta Holding","Atlantia","astartaholding","atlantia","0.2857142857142857","0.0","Astarta Holding","Atlantia","Astarta Holding","Atlantia","0.0","0.0"
"WekaMatchingRule","dbpedia_87","Forbes1464","0.00934537080381876","0","Accton Technology Corporation","AECOM Technology","acctontechnology","aecomtechnology","0.38095238095238093","0.0","Accton Technology Corporation","AECOM Technology","acctontechnologycorporation","aecomtechnology","0.25","0.0","Accton Technology Corporation","AECOM Technology","acctontechnology","aecomtechnology","0.35","0.0","Accton Technology Corporation","AECOM Technology","acctontechnologycorporation","aecomtechnology","0.22580645161290322","0.0","Accton Technology Corporation","AECOM Technology","acctontechnology","aecomtechnology","0.8125","0.8125","Accton Technology Corporation","AECOM Technology","acctontechnologycorporation","aecomtechnology","0.4814814814814815","0.0","Accton Technology Corporation","AECOM Technology","Accton Technology Corporation","AECOM Technology","0.25","0.0"
"WekaMatchingRule","dbpedia_3601","Forbes1406","0.00934537080381876","0","Rohm","RHB Bank","rohm","rhb","0.0","0.0","Rohm","RHB Bank","rohm","rhbbank","0.0","0.0","Rohm","RHB Bank","rohm","rhb","0.0","0.0","Rohm","RHB Bank","rohm","rhbbank","0.0","0.0","Rohm","RHB Bank","rohm","rhb","0.5","0.0","Rohm","RHB Bank","rohm","rhbbank","0.1428571428571429","0.0","Rohm","RHB Bank","Rohm","RHB Bank","0.0","0.0"
"WekaMatchingRule","dbpedia_1681","Forbes1236","0.00934537080381876",,"G2000","Aramark","g2000","aramark","0.0","0.0","G2000","Aramark","g2000","aramark","0.0","0.0","G2000","Aramark","g2000","aramark","0.0","0.0","G2000","Aramark","g2000","aramark","0.0","0.0","G2000","Aramark","g2000","aramark","0.0","0.0","G2000","Aramark","g2000","aramark","0.0","0.0","G2000","Aramark","G2000","Aramark","0.0","0.0"
"WekaMatchingRule","dbpedia_4602","Forbes781","0.00934537080381876",,"Viacom (2005–2019)","Adecco","viacom2005–2019","adecco","0.0","0.0","Viacom (2005–2019)","Adecco","viacom2005–2019","adecco","0.0","0.0","Viacom (2005–2019)","Adecco","viacom2005–2019","adecco","0.0","0.0","Viacom (2005–2019)","Adecco","viacom2005–2019","adecco","0.0","0.0","Viacom (2005–2019)","Adecco","viacom2005–2019","adecco","0.06666666666666665","0.0","Viacom (2005–2019)","Adecco","viacom2005–2019","adecco","0.06666666666666665","0.0","Viacom (2005–2019)","Adecco","Viacom (2005–2019)","Adecco","0.0","0.0"
"WekaMatchingRule","dbpedia_3643","Forbes838","0.00934537080381876","0","SAIPA","Sanlam","saipa","sanlam","0.125","0.0","SAIPA","Sanlam","saipa","sanlam","0.125","0.0","SAIPA","Sanlam","saipa","sanlam","0.0","0.0","SAIPA","Sanlam","saipa","sanlam","0.0","0.0","SAIPA","Sanlam","saipa","sanlam","0.5","0.0","SAIPA","Sanlam","saipa","sanlam","0.5","0.0","SAIPA","Sanlam","SAIPA","Sanlam","0.0","0.0"
"WekaMatchingRule","dbpedia_1681","Forbes1235","0.00934537080381876",,"G2000","Alexion Pharmaceuticals","g2000","alexion","0.0","0.0","G2000","Alexion Pharmaceuticals","g2000","alexionpharmaceuticals","0.0","0.0","G2000","Alexion Pharmaceuticals","g2000","alexion","0.0","0.0","G2000","Alexion Pharmaceuticals","g2000","alexionpharmaceuticals","0.0","0.0","G2000","Alexion Pharmaceuticals","g2000","alexion","0.0","0.0","G2000","Alexion Pharmaceuticals","g2000","alexionpharmaceuticals","0.0","0.0","G2000","Alexion Pharmaceuticals","G2000","Alexion Pharmaceuticals","0.0","0.0"
"WekaMatchingRule","dbpedia_2173","Forbes54","0.9972873126611694","1","Intel","Intel","intel","intel","1.0","1.0","Intel","Intel","intel","intel","1.0","1.0","Intel","Intel","intel","intel","1.0","1.0","Intel","Intel","intel","intel","1.0","1.0","Intel","Intel","intel","intel","1.0","1.0","Intel","Intel","intel","intel","1.0","1.0","Intel","Intel","Intel","Intel","1.0","1.0"
"WekaMatchingRule","dbpedia_902","Forbes22","0.00934537080381876","0","China CITIC Bank","China Mobile","chinacitic","chinamobile","0.26666666666666666","0.0","China CITIC Bank","China Mobile","chinaciticbank","chinamobile","0.21052631578947367","0.0","China CITIC Bank","China Mobile","chinacitic","chinamobile","0.21428571428571427","0.0","China CITIC Bank","China Mobile","chinaciticbank","chinamobile","0.16666666666666666","0.0","China CITIC Bank","China Mobile","chinacitic","chinamobile","0.5454545454545454","0.0","China CITIC Bank","China Mobile","chinaciticbank","chinamobile","0.4285714285714286","0.0","China CITIC Bank","China Mobile","China CITIC Bank","China Mobile","0.25","0.0"
"WekaMatchingRule","dbpedia_4432","Forbes700","0.00934537080381876","0","Transocean","TransCanada","transocean","transcanada","0.26666666666666666","0.0","Transocean","TransCanada","transocean","transcanada","0.26666666666666666","0.0","Transocean","TransCanada","transocean","transcanada","0.21428571428571427","0.0","Transocean","TransCanada","transocean","transcanada","0.21428571428571427","0.0","Transocean","TransCanada","transocean","transcanada","0.5454545454545454","0.0","Transocean","TransCanada","transocean","transcanada","0.5454545454545454","0.0","Transocean","TransCanada","Transocean","TransCanada","0.0","0.0"
"WekaMatchingRule","dbpedia_4602","Forbes27","0.00934537080381876",,"Viacom (2005–2019)","AXA Group","viacom2005–2019","axa","0.0","0.0","Viacom (2005–2019)","AXA Group","viacom2005–2019","axagroup","0.0","0.0","Viacom (2005–2019)","AXA Group","viacom2005–2019","axa","0.0","0.0","Viacom (2005–2019)","AXA Group","viacom2005–2019","axagroup","0.0","0.0","Viacom (2005–2019)","AXA Group","viacom2005–2019","axa","0.06666666666666665","0.0","Viacom (2005–2019)","AXA Group","viacom2005–2019","axagroup","0.06666666666666665","0.0","Viacom (2005–2019)","AXA Group","Viacom (2005–2019)","AXA Group","0.0","0.0"
"WekaMatchingRule","dbpedia_3474","Forbes1323","0.00934537080381876","0","Quebecor","Quinenco","quebecor","quinenco","0.07692307692307693","0.0","Quebecor","Quinenco","quebecor","quinenco","0.07692307692307693","0.0","Quebecor","Quinenco","quebecor","quinenco","0.0","0.0","Quebecor","Quinenco","quebecor","quinenco","0.0","0.0","Quebecor","Quinenco","quebecor","quinenco","0.5","0.0","Quebecor","Quinenco","quebecor","quinenco","0.5","0.0","Quebecor","Quinenco","Quebecor","Quinenco","0.0","0.0"
"WekaMatchingRule","dbpedia_4603","Forbes444","0.00934537080381876",,"Viacom (2005–2019)","Aon","viacom2005–2019","aon","0.0","0.0","Viacom (2005–2019)","Aon","viacom2005–2019","aon","0.0","0.0","Viacom (2005–2019)","Aon","viacom2005–2019","aon","0.0","0.0","Viacom (2005–2019)","Aon","viacom2005–2019","aon","0.0","0.0","Viacom (2005–2019)","Aon","viacom2005–2019","aon","0.1333333333333333","0.0","Viacom (2005–2019)","Aon","viacom2005–2019","aon","0.1333333333333333","0.0","Viacom (2005–2019)","Aon","Viacom (2005–2019)","Aon","0.0","0.0"
"WekaMatchingRule","dbpedia_2934","Forbes1425","0.00934537080381876","0","NGK","NSK","ngk","nsk","0.0","0.0","NGK","NSK","ngk","nsk","0.0","0.0","NGK","NSK","ngk","nsk","0.0","0.0","NGK","NSK","ngk","nsk","0.0","0.0","NGK","NSK","ngk","nsk","0.6666666666666667","0.6666666666666667","NGK","NSK","ngk","nsk","0.6666666666666667","0.6666666666666667","NGK","NSK","NGK","NSK","0.0","0.0"
"WekaMatchingRule","dbpedia_4602","Forbes24","0.00934537080381876",,"Viacom (2005–2019)","Alphabet","viacom2005–2019","alphabet","0.0","0.0","Viacom (2005–2019)","Alphabet","viacom2005–2019","alphabet","0.0","0.0","Viacom (2005–2019)","Alphabet","viacom2005–2019","alphabet","0.0","0.0","Viacom (2005–2019)","Alphabet","viacom2005–2019","alphabet","0.0","0.0","Viacom (2005–2019)","Alphabet","viacom2005–2019","alphabet","0.06666666666666665","0.0","Viacom (2005–2019)","Alphabet","viacom2005–2019","alphabet","0.06666666666666665","0.0","Viacom (2005–2019)","Alphabet","Viacom (2005–2019)","Alphabet","0.0","0.0"
"WekaMatchingRule","dbpedia_1495","Forbes237","0.00934537080381876","0","Exillon Energy","Exelon","exillon","exelon","0.2222222222222222","0.0","Exillon Energy","Exelon","exillonenergy","exelon","0.13333333333333333","0.0","Exillon Energy","Exelon","exillon","exelon","0.0","0.0","Exillon Energy","Exelon","exillonenergy","exelon","0.0","0.0","Exillon Energy","Exelon","exillon","exelon","0.7142857142857143","0.7142857142857143","Exillon Energy","Exelon","exillonenergy","exelon","0.3846153846153846","0.0","Exillon Energy","Exelon","Exillon Energy","Exelon","0.0","0.0"
"WekaMatchingRule","dbpedia_4602","Forbes21","0.00934537080381876",,"Viacom (2005–2019)","Allianz","viacom2005–2019","allianz","0.0","0.0","Viacom (2005–2019)","Allianz","viacom2005–2019","allianz","0.0","0.0","Viacom (2005–2019)","Allianz","viacom2005–2019","allianz","0.0","0.0","Viacom (2005–2019)","Allianz","viacom2005–2019","allianz","0.0","0.0","Viacom (2005–2019)","Allianz","viacom2005–2019","allianz","0.06666666666666665","0.0","Viacom (2005–2019)","Allianz","viacom2005–2019","allianz","0.06666666666666665","0.0","Viacom (2005–2019)","Allianz","Viacom (2005–2019)","Allianz","0.0","0.0"
"WekaMatchingRule","dbpedia_4602","Forbes315","0.00934537080381876",,"Viacom (2005–2019)","AmerisourceBergen","viacom2005–2019","amerisourcebergen","0.0","0.0","Viacom (2005–2019)","AmerisourceBergen","viacom2005–2019","amerisourcebergen","0.0","0.0","Viacom (2005–2019)","AmerisourceBergen","viacom2005–2019","amerisourcebergen","0.0","0.0","Viacom (2005–2019)","AmerisourceBergen","viacom2005–2019","amerisourcebergen","0.0","0.0","Viacom (2005–2019)","AmerisourceBergen","viacom2005–2019","amerisourcebergen","0.05882352941176472","0.0","Viacom (2005–2019)","AmerisourceBergen","viacom2005–2019","amerisourcebergen","0.05882352941176472","0.0","Viacom (2005–2019)","AmerisourceBergen","Viacom (2005–2019)","AmerisourceBergen","0.0","0.0"
"WekaMatchingRule","dbpedia_3241","Forbes1387","0.00934537080381876","0","PJT Partners","Partners Group Holding","pjtpartners","partners","0.5454545454545454","0.0","PJT Partners","Partners Group Holding","pjtpartners","partnersgroupholding","0.2608695652173913","0.0","PJT Partners","Partners Group Holding","pjtpartners","partners","0.5","0.0","PJT Partners","Partners Group Holding","pjtpartners","partnersgroupholding","0.22727272727272727","0.0","PJT Partners","Partners Group Holding","pjtpartners","partners","0.7272727272727273","0.7272727272727273","PJT Partners","Partners Group Holding","pjtpartners","partnersgroupholding","0.25","0.0","PJT Partners","Partners Group Holding","PJT Partners","Partners Group Holding","0.25","0.0"
"WekaMatchingRule","dbpedia_3015","Forbes1648","0.00934537080381876","0","New Senior Investment Group","New Residential Investment","newseniorinvestment","newresidentialinvestment","0.3333333333333333","0.0","New Senior Investment Group","New Residential Investment","newseniorinvestmentgroup","newresidentialinvestment","0.2857142857142857","0.0","New Senior Investment Group","New Residential Investment","newseniorinvestment","newresidentialinvestment","0.25806451612903225","0.0","New Senior Investment Group","New Residential Investment","newseniorinvestmentgroup","newresidentialinvestment","0.2222222222222222","0.0","New Senior Investment Group","New Residential Investment","newseniorinvestment","newresidentialinvestment","0.7083333333333333","0.7083333333333333","New Senior Investment Group","New Residential Investment","newseniorinvestmentgroup","newresidentialinvestment","0.5","0.0","New Senior Investment Group","New Residential Investment","New Senior Investment Group","New Residential Investment","0.4","0.0"
"WekaMatchingRule","dbpedia_1681","Forbes197","0.00934537080381876",,"G2000","3M","g2000","3m","0.0","0.0","G2000","3M","g2000","3m","0.0","0.0","G2000","3M","g2000","3m","0.0","0.0","G2000","3M","g2000","3m","0.0","0.0","G2000","3M","g2000","3m","0.0","0.0","G2000","3M","g2000","3m","0.0","0.0","G2000","3M","G2000","3M","0.0","0.0"
"WekaMatchingRule","dbpedia_4602","Forbes794","0.00934537080381876",,"Viacom (2005–2019)","Air France-KLM","viacom2005–2019","airfranceklm","0.0","0.0","Viacom (2005–2019)","Air France-KLM","viacom2005–2019","airfranceklm","0.0","0.0","Viacom (2005–2019)","Air France-KLM","viacom2005–2019","airfranceklm","0.0","0.0","Viacom (2005–2019)","Air France-KLM","viacom2005–2019","airfranceklm","0.0","0.0","Viacom (2005–2019)","Air France-KLM","viacom2005–2019","airfranceklm","0.06666666666666665","0.0","Viacom (2005–2019)","Air France-KLM","viacom2005–2019","airfranceklm","0.06666666666666665","0.0","Viacom (2005–2019)","Air France-KLM","Viacom (2005–2019)","Air France-KLM","0.0","0.0"
"WekaMatchingRule","dbpedia_3642","Forbes838","0.00934537080381876","0","SAGEM","Sanlam","sagem","sanlam","0.125","0.0","SAGEM","Sanlam","sagem","sanlam","0.125","0.0","SAGEM","Sanlam","sagem","sanlam","0.0","0.0","SAGEM","Sanlam","sagem","sanlam","0.0","0.0","SAGEM","Sanlam","sagem","sanlam","0.5","0.0","SAGEM","Sanlam","sagem","sanlam","0.5","0.0","SAGEM","Sanlam","SAGEM","Sanlam","0.0","0.0"
"WekaMatchingRule","dbpedia_1681","Forbes21","0.00934537080381876",,"G2000","Allianz","g2000","allianz","0.0","0.0","G2000","Allianz","g2000","allianz","0.0","0.0","G2000","Allianz","g2000","allianz","0.0","0.0","G2000","Allianz","g2000","allianz","0.0","0.0","G2000","Allianz","g2000","allianz","0.0","0.0","G2000","Allianz","g2000","allianz","0.0","0.0","G2000","Allianz","G2000","Allianz","0.0","0.0"
"WekaMatchingRule","dbpedia_4602","Forbes1631","0.00934537080381876",,"Viacom (2005–2019)","77 Bank","viacom2005–2019","77","0.0","0.0","Viacom (2005–2019)","77 Bank","viacom2005–2019","77bank","0.0","0.0","Viacom (2005–2019)","77 Bank","viacom2005–2019","77","0.0","0.0","Viacom (2005–2019)","77 Bank","viacom2005–2019","77bank","0.0","0.0","Viacom (2005–2019)","77 Bank","viacom2005–2019","77","0.0","0.0","Viacom (2005–2019)","77 Bank","viacom2005–2019","77bank","0.0","0.0","Viacom (2005–2019)","77 Bank","Viacom (2005–2019)","77 Bank","0.0","0.0"
