"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] CompanyNameComparatorJaccardNgram record1Value","[0] CompanyNameComparatorJaccardNgram record2Value","[0] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[0] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[0] CompanyNameComparatorJaccardNgram similarity","[0] CompanyNameComparatorJaccardNgram postproccesedSimilarity"
"LinearCombinationMatchingRule","dataworld_565","Forbes422","0.0",,"SCA","Swiss Life Holding","sca","swisslife","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_354","Forbes858","0.0",,"Safran","Symantec","safran","symantec","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_565","Forbes424","0.0",,"SCA","Sysco","sca","sysco","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_238","Forbes848","0.08695652173913043",,"Bridgestone","Boston Scientific","bridgestone","bostonscientific","0.08695652173913043","0.08695652173913043"
"LinearCombinationMatchingRule","dataworld_1775","Forbes958","0.0",,"H&R Real Estate","HCL Technologies","hrrealestate","hcl","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1340","Forbes516","0.0",,"Shenzhen Overseas","Swisscom","shenzhenoverseas","swisscom","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1775","Forbes956","0.0",,"H&R Real Estate","Hershey","hrrealestate","hershey","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_993","Forbes1770","0.0",,"St Jude Medical","Securitas","stjudemedical","securitas","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1797","Forbes1266","0.0",,"Swedish Match","Sunac China Holdings","swedishmatch","sunacchina","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1162","Forbes589","0.0",,"Metso","MGM Resorts","metso","mgmresorts","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1797","Forbes1264","0.0",,"Swedish Match","Sojitz","swedishmatch","sojitz","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_211","Forbes1863","0.0",,"Seven & I Holdings","Spectrum Brands Holdings","seveni","spectrumbrands","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_325","Forbes800","0.05555555555555555",,"SunTrust Banks","Sumitomo Chemical","suntrustbanks","sumitomo","0.05555555555555555","0.05555555555555555"
"LinearCombinationMatchingRule","dataworld_272","Forbes1514","0.125",,"NextEra Energy","News Corp","nextera","news","0.125","0.125"
"LinearCombinationMatchingRule","dataworld_1199","Forbes223","0.0",,"Synovus Financial","Sun Hung Kai Properties","synovus","sunhungkaiproperties","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1325","Forbes621","0.0",,"Soho China","Sumitomo Realty","sohochina","sumitomorealty","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_408","Forbes97","0.0",,"Ageas","American Express","ageas","americanexpress","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1661","Forbes1009","0.0",,"Nabors Industries","Novolipetsk Steel","nabors","novolipetsksteel","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_420","Forbes433","0.0",,"CLP Holdings","Corning","clp","corning","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1661","Forbes1008","0.0",,"Nabors Industries","Nielsen","nabors","nielsen","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_397","Forbes152","0.0",,"Lafarge","Lockheed Martin","lafarge","lockheedmartin","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1018","Forbes1975","0.0",,"SES","Shanxi Taigang Stainless","ses","shanxitaigangstainless","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_682","Forbes695","0.0",,"RusHydro","Reinsurance Group of America","rushydro","reinsuranceamerica","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1006","Forbes1940","0.0",,"Assurant","Andhra Bank","assurant","andhra","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_775","Forbes1554","0.0",,"Bank of East Asia","Banco BPM SpA","eastasia","bancobpmspa","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_526","Forbes1193","0.6428571428571429",,"Mitsubishi Heavy Industries","Mitsubishi Motors","mitsubishiheavy","mitsubishi","0.6428571428571429","0.6428571428571429"
"LinearCombinationMatchingRule","dataworld_1771","Forbes470","0.0",,"Total Access Communication","Thomson Reuters","totalaccesscommunication","thomsonreuters","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_61","Forbes1200","0.0",,"American International Group","Arab National Bank","american","arabnational","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_860","Forbes606","0.0",,"Galaxy Entertainment","Grupo Mexico","galaxyentertainment","grupomexico","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1756","Forbes1220","0.0",,"China Aviation Oil","Csc Financial","chinaaviationoil","csc","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1819","Forbes57","0.0",,"Tokyo Tomin Bank","TD Bank Group","tokyotomin","td","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_682","Forbes698","0.0",,"RusHydro","RWE Group","rushydro","rwe","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_960","Forbes989","0.0",,"Adobe Systems","Asahi Glass","adobesystems","asahiglass","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1763","Forbes816","0.0",,"Calloway Real Estate","Chongqing Rural Bank","callowayrealestate","chongqingrural","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_546","Forbes1309","0.0",,"Sumitomo Electric","Sino-Ocean Land Holdings","sumitomoelectric","sinooceanland","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_354","Forbes1256","0.0",,"Safran","Sekisui Chemical","safran","sekisui","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1757","Forbes1350","0.0",,"Acer","Ahli United Bank","acer","ahliunited","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_93","Forbes1838","0.02564102564102564",,"Caterpillar","China Railway Signal & Communication","caterpillar","chinarailwaysignalcommunication","0.02564102564102564","0.02564102564102564"
"LinearCombinationMatchingRule","dataworld_1846","Forbes796","0.1111111111111111",,"WEG","Welltower","weg","welltower","0.1111111111111111","0.1111111111111111"
"LinearCombinationMatchingRule","dataworld_1757","Forbes1353","0.0",,"Acer","Airports of Thailand","acer","airportsthailand","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_579","Forbes588","0.0",,"Thales","Tesco","thales","tesco","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_728","Forbes128","0.0",,"Couche Tard","Capital One Financial","couchetard","capitalone","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_781","Forbes772","0.0",,"Axiata Group","AutoZone","axiata","autozone","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_781","Forbes770","0.0",,"Axiata Group","Anadarko Petroleum","axiata","anadarkopetroleum","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1630","Forbes1349","0.047619047619047616",,"Hellenic Petroleum","Hexagon","hellenicpetroleum","hexagon","0.047619047619047616","0.047619047619047616"
"LinearCombinationMatchingRule","dataworld_1057","Forbes474","0.2222222222222222",,"Shire","Shin-Etsu Chemical","shire","shinetsu","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","dataworld_317","Forbes323","0.0",,"Fresenius","Fubon Financial","fresenius","fubon","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1081","Forbes607","0.0",,"Experian","E.ON","experian","eon","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1230","Forbes189","0.0",,"Consol Energy","Christian Dior","consol","christiandior","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_869","Forbes1287","0.0",,"London Stock Exchange","Latam Airlines","londonstockexchange","latamairlines","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1209","Forbes632","0.0",,"Power Finance","Public Bank","powerfinance","public","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_784","Forbes1303","0.0",,"DaVita","Delta Lloyd","davita","deltalloyd","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_822","Forbes335","0.0",,"Mazda Motor","Midea Group","mazda","midea","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1071","Forbes107","0.04",,"China Oilfield Services","Charter Communications","chinaoilfieldservices","charter","0.04","0.04"
"LinearCombinationMatchingRule","dataworld_403","Forbes1911","0.0",,"Mitsui Fudosan","MMI Holdings","mitsuifudosan","mmi","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_149","Forbes1517","0.0",,"Oil & Natural Gas","Oceanwide Holdings","oilnaturalgas","oceanwide","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1845","Forbes534","0.0",,"CareFusion","China Zheshang Bank","carefusion","chinazheshang","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1780","Forbes707","0.09090909090909091",,"Ternium","Textron","ternium","textron","0.09090909090909091","0.09090909090909091"
"LinearCombinationMatchingRule","dataworld_1845","Forbes533","0.0",,"CareFusion","Cummins","carefusion","cummins","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1832","Forbes656","0.0",,"Smithfield Foods","Stanley Black & Decker","smithfieldfoods","stanleyblackdecker","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_598","Forbes960","0.0",,"T&D Holdings","TUI","td","tui","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1845","Forbes537","0.0",,"CareFusion","Cognizant Technology","carefusion","cognizanttechnology","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_299","Forbes73","0.0",,"BB&T","Boeing","bbt","boeing","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_546","Forbes530","0.0",,"Sumitomo Electric","Simon Property Group","sumitomoelectric","simonproperty","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1454","Forbes1177","0.0",,"Alpha Bank","Ayala","alpha","ayala","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1789","Forbes1980","0.045454545454545456",,"Far EasTone Telecom","F5 Networks","fareastonetelecom","f5networks","0.045454545454545456","0.045454545454545456"
"LinearCombinationMatchingRule","dataworld_1898","Forbes1829","0.05",,"BIM Birlelik Magazalar","Bid Corp.","bimbirlelikmagazalar","bid","0.05","0.05"
"LinearCombinationMatchingRule","dataworld_1454","Forbes1176","0.0",,"Alpha Bank","Advance Auto Parts","alpha","advanceautoparts","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1036","Forbes1956","0.1",,"Harley-Davidson","Hudson's Bay","harleydavidson","hudsonsbay","0.1","0.1"
"LinearCombinationMatchingRule","dataworld_219","Forbes955","0.0",,"Southern Co","St. James's Place","southern","stjamessplace","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1425","Forbes1606","0.0",,"Nomos Bank","National Bank of Greece","nomos","nationalgreece","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_520","Forbes771","0.0",,"SSE","Scentre Group","sse","scentre","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_463","Forbes1100","0.0",,"LG Chem","Land Securities Group","lgchem","landsecurities","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1348","Forbes1909","0.0",,"Catamaran","China Aviation Oil","catamaran","chinaaviationoil","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_94","Forbes1968","0.0",,"Standard Chartered","ServiceNow","standardchartered","servicenow","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_491","Forbes362","0.0",,"Cummins","Cheung Kong Property Holdings","cummins","cheungkongproperty","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_726","Forbes1894","0.038461538461538464",,"Reynolds American","Reliance Steel","reynoldsamerican","reliancesteel","0.038461538461538464","0.038461538461538464"
"LinearCombinationMatchingRule","dataworld_240","Forbes485","0.0",,"Time Warner Cable","Teva Pharmaceutical","timewarnercable","teva","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_808","Forbes1967","0.0",,"CPFL Energia","Commerce Bancshares","cpflenergia","commercebancshares","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_960","Forbes986","0.0",,"Adobe Systems","Amphenol","adobesystems","amphenol","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1485","Forbes524","0.0",,"Citrix Systems","China Unicom","citrixsystems","chinaunicom","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1485","Forbes525","0.07692307692307693",,"Citrix Systems","CIC Group","citrixsystems","cic","0.07692307692307693","0.07692307692307693"
"LinearCombinationMatchingRule","dataworld_267","Forbes1654","0.0",,"Sun Life Financial","Shanghai Lujianzi","sunlife","shanghailujianzi","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_489","Forbes1389","0.0",,"New China Life Insurance","Noble Energy","newchinalifeinsurance","noble","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1405","Forbes343","0.0",,"Arca Continental","Ameriprise Financial","arcacontinental","ameriprise","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1647","Forbes826","0.0",,"Ezdan Holding Group","Eastman Chemical","ezdan","eastman","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_136","Forbes112","0.0",,"Suncor Energy","Société Générale","suncor","sociétégénérale","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_768","Forbes1057","0.0",,"Alcoa","AES","alcoa","aes","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1280","Forbes571","0.0",,"Moody's","MTR","moodys","mtr","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1914","Forbes1019","0.0",,"Klabin","Kohl's","klabin","kohls","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1868","Forbes1818","0.0",,"Westlake Chemical","Wanhua Chemical Group","westlake","wanhua","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1721","Forbes900","0.0",,"Credit Saison","CEZ Group","creditsaison","cez","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1784","Forbes1104","0.038461538461538464",,"Alpha Natural Resources","Assurant","alphanaturalresources","assurant","0.038461538461538464","0.038461538461538464"
"LinearCombinationMatchingRule","dataworld_1188","Forbes346","0.0",,"Charter Communications","Celgene","charter","celgene","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1044","Forbes597","0.0",,"Arrow Electronics","Air Products & Chemicals","arrowelectronics","airproductschemicals","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_788","Forbes199","0.0",,"All Nippon Airways","Aflac","allnipponairways","aflac","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_213","Forbes1115","0.0",,"Lowe's Cos","Lend Lease Group","lowescos","lendlease","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_417","Forbes662","0.0",,"Deutsche Telekom","DaVita","deutschetelekom","davita","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1114","Forbes1301","1.0",,"El Puerto de Liverpool","El Puerto de Liverpool","elpuertodeliverpool","elpuertodeliverpool","1.0","1.0"
"LinearCombinationMatchingRule","dataworld_1652","Forbes1236","0.0",,"Aspen Pharmacare Holdings","Aramark","aspenpharmacare","aramark","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1188","Forbes345","0.0",,"Charter Communications","Carrefour","charter","carrefour","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_180","Forbes1565","0.0",,"SABMiller","Staples","sabmiller","staples","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_522","Forbes771","0.0",,"Sime Darby","Scentre Group","simedarby","scentre","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1681","Forbes233","0.0",,"Doosan Heavy Industries","Denso","doosanheavy","denso","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_180","Forbes1561","0.0",,"SABMiller","Shizuoka Bank","sabmiller","shizuoka","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_270","Forbes52","0.13793103448275862",,"China Communications Construction","China Life Insurance","chinaconstruction","chinalifeinsurance","0.13793103448275862","0.13793103448275862"
"LinearCombinationMatchingRule","dataworld_204","Forbes1363","0.0",,"JX Holdings","Johnson Matthey","jx","johnsonmatthey","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1073","Forbes109","0.0",,"CMS Energy","Chubb","cms","chubb","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_204","Forbes1366","0.0",,"JX Holdings","JB Hunt Transport","jx","jbhunttransport","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_764","Forbes65","0.0",,"Sistema","Shanghai Pudong Development","sistema","shanghaipudongdevelopment","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1114","Forbes1304","0.0",,"El Puerto de Liverpool","Eisai","elpuertodeliverpool","eisai","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1681","Forbes230","0.0",,"Doosan Heavy Industries","Danske Bank","doosanheavy","danske","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1295","Forbes1733","0.0",,"Shimizu","Supervalu","shimizu","supervalu","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1213","Forbes291","0.047619047619047616",,"Arab Bank","Archer Daniels Midland","arab","archerdanielsmidland","0.047619047619047616","0.047619047619047616"
"LinearCombinationMatchingRule","dataworld_1295","Forbes1732","0.0",,"Shimizu","Senshu Ikeda Holdings","shimizu","senshuikeda","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_59","Forbes923","0.0",,"Sberbank","Saudi British Bank","sberbank","saudibritish","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_59","Forbes922","0.0",,"Sberbank","Shimao Property Holdings","sberbank","shimaoproperty","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_336","Forbes1231","0.0",,"Marathon Oil","Mosaic","marathonoil","mosaic","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_94","Forbes572","0.0",,"Standard Chartered","Suncorp Group","standardchartered","suncorp","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1146","Forbes1977","0.0",,"Bank of Ningbo","Brother Industries","ningbo","brother","0.0","0.0"
