"RecordIDS","AverageConsistency","COUNTRY-Consistency","COUNTRY-Values","YEAR_FOUNDED-Consistency","YEAR_FOUNDED-Values","CURRENT_EMPLOYEES-Consistency","CURRENT_EMPLOYEES-Values","Name-Consistency","Name-Values","INDUSTRY-Consistency","INDUSTRY-Values"
"Kaggle_10371+dbpedia_1452","0.8","1.0","{united states}","1.0","{1999.0|1999.0}","0.0","{1080.0|4250.0}","1.0","{envestnet, inc|Envestnet}","1.0","{[, financial services, ]|[, Financial services, ]}"
"Kaggle_58673+dbpedia_605","0.75",,,"1.0","{1981.0}","0.0","{196.0|915.0}","1.0","{beter bed|Beter Bed}","1.0","{[, retail, ]|[, Retail, ]}"
"Kaggle_80167+dbpedia_3298","1.0",,,"1.0","{1895.0|1895.0}","1.0","{140.0}","1.0","{peet limited|Peet Limited}","1.0","{[, real estate, ]|[, Real estate, ]}"
"Kaggle_83405+dbpedia_739","0.8","1.0","{united states}","1.0","{1966.0|1966.0}","1.0","{135.0}","1.0","{ceco environmental corporation|CECO Environmental}","0.0","{[, environmental services, ]|[, Pollution, ]}"
"Kaggle_265282+dbpedia_1783","0.6","1.0","{iceland}","1.0","{1993.0|2002.0}","0.0","{38.0|964.0}","1.0","{gopro|GoPro}","0.0","{[, computer software, ]|[, Consumer electronics, , Technology, , Videography, ]}"
"Kaggle_185427+dbpedia_2195","0.6","1.0","{italy}","1.0","{2015.0|2007.0}","0.0","{57.0|96892.0}","1.0","{intesa sanpaolo casa|Intesa Sanpaolo}","0.0","{[, real estate, ]|[, Financial services, ]}"
"Kaggle_140064+dbpedia_1048","0.8","1.0","{canada}","1.0","{1997.0}","1.0","{77.0}","1.0","{connacher oil and gas ltd|Connacher Oil and Gas}","0.0","{[, oil & energy, ]|[, List of oil exploration and production companies, ]}"
"Kaggle_269264+dbpedia_145","0.8","1.0","{norway}","1.0","{2006.0}","1.0","{37.0}","1.0","{aker floating production|Aker Floating Production}","0.0","{[, oil & energy, ]|[, Petroleum industry, ]}"
"Kaggle_66247+dbpedia_3266","0.75",,,"1.0","{1962.0|1960.0}","1.0","{172.0}","1.0","{pakistan refinery limited|Pakistan Refinery Limited}","0.0","{[, oil & energy, ]|[, Petroleum, ]}"
"Kaggle_19305+dbpedia_2177","0.8","1.0","{united states}","1.0","{1977.0|1978.0}","0.0","{603.0|2033.0}","1.0","{interactive brokers|Interactive Brokers}","1.0","{[, financial services, ]|[, Financial services, ]}"
"Kaggle_6415967+dbpedia_29","0.75",,,"1.0","{1998.0}","1.0","{190431.0}","1.0","{acs group|ACS Group}","0.0","{[, business supplies and equipment, ]|[, Civil engineering, ]}"
"Kaggle_182574+dbpedia_181","0.6","1.0","{united states}","1.0","{2015.0|2016.0}","0.0","{58.0|275.0}","1.0","{allbirds|Allbirds}","0.0","{[, apparel & fashion, ]|[, Footwear, ]}"
"Kaggle_66435+dbpedia_661","0.6","1.0","{canada}","1.0","{1990.0|1990.0}","0.0","{172.0|500.0}","1.0","{boralex|Boralex}","0.0","{[, renewables & environment, ]|[, Renewable energy, ]}"
"Kaggle_136159+dbpedia_2644","0.8","1.0","{united states}","1.0","{2002.0}","1.0","{80.0}","1.0","{mstar|MStar}","0.0","{[, telecommunications, ]|[, Fabless manufacturing, ]}"
"Kaggle_5177463+dbpedia_4405","0.5",,,"1.0","{1917.0}","0.0","{1.0|33431.0}","1.0","{toto|Toto Ltd.}","0.0","{[, accounting, ]|[, Ceramic, , Manufacturing, ]}"
"Kaggle_3126+dbpedia_2971","0.8","1.0","{united states}","1.0","{1971.0|1971.0}","0.0","{3038.0|4830.0}","1.0","{nasdaq|Nasdaq, Inc.}","1.0","{[, financial services, ]|[, Financial services, ]}"
"Kaggle_577143+dbpedia_3566","0.5",,,"1.0","{1998.0}","0.0","{15.0|35000.0}","1.0","{republic services|Republic Services}","0.0","{[, environmental services, ]|[, Waste management, ]}"
"Kaggle_8947+dbpedia_3052","0.6","0.0","{united states|Japan}","1.0","{1947.0|1937.0}","1.0","{1242.0}","1.0","{nippon express|Nippon Express}","0.0","{[, logistics and supply chain, ]|[, Logistics, ]}"
"Kaggle_294+dbpedia_1349","0.6","1.0","{united states}","1.0","{1993.0|1993.0}","0.0","{17180.0|58800.0}","1.0","{epam systems|EPAM Systems}","0.0","{[, computer software, ]|[, Software engineering, ]}"
"Kaggle_176623+dbpedia_3621","0.6","1.0","{Sri Lanka}","1.0","{1990.0}","0.0","{60.0|9424.0}","1.0","{royal ceramica|Royal Ceramics}","0.0","{[, import and export, ]|[, Capital good, ]}"
"Kaggle_240879+dbpedia_3003","0.8","1.0","{germany}","1.0","{2000.0|2000.0}","0.0","{42.0|320.0}","1.0","{net mobile ag|Net mobile AG}","1.0","{[, telecommunications, ]|[, Telecommunications, ]}"
"Kaggle_25497+dbpedia_4187","0.5",,,"1.0","{1781.0}","0.0","{461.0|49578.0}","1.0","{takeda pharmaceutical company ltd|Takeda Pharmaceutical Company}","0.0","{[, pharmaceuticals, ]|[, Pharmaceutical industry, ]}"
"Kaggle_45591+dbpedia_471","0.6","1.0","{canada}","1.0","{1979.0|1979.0}","0.0","{254.0|630.0}","1.0","{ballard power systems|Ballard Power Systems}","0.0","{[, oil & energy, ]|[, Renewable energy, ]}"
"Kaggle_28594+dbpedia_4453","0.6","1.0","{canada}","1.0","{1996.0|1996.0}","0.0","{410.0|3000.0}","1.0","{trinidad drilling|Trinidad Drilling}","0.0","{[, oil & energy, ]|[, List of oil exploration and production companies, ]}"
"Kaggle_8+dbpedia_4681","0.8","1.0","{united states}","1.0","{1962.0|1969.0}","0.0","{120753.0|2300000.0}","1.0","{walmart|Walmart}","1.0","{[, retail, ]|[, Retail, ]}"
"Kaggle_47419+dbpedia_1912","0.6","1.0","{united states}","1.0","{1912.0|1912.0}","0.0","{244.0|1179.0}","1.0","{haynes international|Haynes International}","0.0","{[, mining & metals, ]|[, Metal, ]}"
"Kaggle_23881+dbpedia_794","0.6","1.0","{canada}","1.0","{2001.0|2001.0}","0.0","{490.0|13478.0}","1.0","{canadian solar inc.|Canadian Solar}","0.0","{[, renewables & environment, ]|[, Renewable energy, , List of photovoltaics companies, ]}"
"Kaggle_188414+dbpedia_56","0.8","1.0","{jordan}","1.0","{1966.0}","1.0","{56.0}","1.0","{arco|ARCO}","0.0","{[, consumer electronics, ]|[, Petroleum industry, ]}"
"Kaggle_423072+dbpedia_248","0.8","1.0","{spain}","1.0","{1889.0}","1.0","{22.0}","1.0","{amoco|Amoco}","0.0","{[, oil & energy, ]|[, Petroleum industry, ]}"
"Kaggle_137827+dbpedia_415","0.5",,,"1.0","{1995.0}","0.0","{79.0|600.0}","1.0","{avocet mining|Avocet Mining}","0.0","{[, mining & metals, ]|[, Mining, ]}"
"Kaggle_10860+dbpedia_542","0.8","1.0","{hong kong}","1.0","{1918.0}","1.0","{1035.0}","1.0","{the bank of east asia, limited|Bank of East Asia}","0.0","{[, banking, ]|[, Finance, ]}"
"Kaggle_63778+dbpedia_2834","0.8","1.0","{united states}","1.0","{1896.0|1896.0}","1.0","{179.0}","1.0","{the minster machine company|Minster Machine Company}","0.0","{[, machinery, ]|[, Manufacturing, ]}"
"Kaggle_1308+dbpedia_2825","0.8","1.0","{united kingdom}","1.0","{1990.0|1990.0}","0.0","{5923.0|21000.0}","1.0","{millicom|Millicom}","1.0","{[, telecommunications, ]|[, Mass media, , Telecommunications, ]}"
"Kaggle_131392+dbpedia_2390","0.6","1.0","{india}","1.0","{1970.0|1970.0}","0.0","{83.0|4429.0}","1.0","{karnataka power corporation ltd|Karnataka Power Corporation}","0.0","{[, oil & energy, ]|[, Electricity generation, ]}"
"Kaggle_190462+dbpedia_2184","0.8","1.0","{united states}","1.0","{1975.0|1966.0}","1.0","{55.0}","1.0","{international bank of commerce|International Bank of Commerce}","0.0","{[, capital markets, ]|[, Financial services, ]}"
"Kaggle_67171+dbpedia_4249","0.8","1.0","{israel}","1.0","{1951.0|1951.0}","0.0","{170.0|400.0}","1.0","{telrad networks|Telrad Networks}","1.0","{[, telecommunications, ]|[, Telecommunications, ]}"
"Kaggle_99860+dbpedia_1302","0.6","1.0","{france}","1.0","{2008.0|2008.0}","0.0","{111.0|250.0}","1.0","{dontnod entertainment|Dontnod Entertainment}","0.0","{[, computer games, ]|[, Video game industry, ]}"
"Kaggle_2170+dbpedia_236","0.6","1.0","{united states}","1.0","{2001.0}","0.0","{4039.0|22000.0}","1.0","{amerisourcebergen|AmerisourceBergen}","0.0","{[, pharmaceuticals, ]|[, Medication, ]}"
"Kaggle_15007+dbpedia_2654","0.6","1.0","{united states}","1.0","{1964.0}","0.0","{769.0|670.0}","1.0","{macerich|Macerich}","0.0","{[, real estate, ]|[, Real estate investment trust, ]}"
"Kaggle_122293+dbpedia_587","0.5",,,"1.0","{1922.0}","0.0","{90.0|20675.0}","1.0","{belarusbank|Belarusbank}","0.0","{[, banking, ]|[, Financial services, , Bank, ]}"
"Kaggle_7180+dbpedia_1575","0.6","1.0","{united arab emirates}","1.0","{1979.0|1979.0}","0.0","{1514.0|2000.0}","1.0","{first gulf bank|First Gulf Bank}","0.0","{[, banking, ]|[, Financial services, ]}"
"Kaggle_166514+dbpedia_1972","0.5",,,"1.0","{1847.0}","0.0","{64.0|2949.0}","1.0","{hisamitsu pharmaceutical co., inc.|Hisamitsu Pharmaceutical}","0.0","{[, pharmaceuticals, ]|[, Pharmaceutical industry, ]}"
"Kaggle_81899+dbpedia_3344","0.6","1.0","{philippines}","1.0","{1977.0}","0.0","{137.0|11000.0}","1.0","{philippine amusement and gaming corporation|Philippine Amusement and Gaming Corporation}","0.0","{[, entertainment, ]|[, Casino, ]}"
"Kaggle_211606+dbpedia_1689","0.8","1.0","{canada}","1.0","{2007.0}","1.0","{49.0}","1.0","{gfl environmental inc.|GFL Environmental}","0.0","{[, environmental services, ]|[, Waste management, ]}"
"Kaggle_44823+dbpedia_4644","0.8","1.0","{united states}","1.0","{2002.0}","1.0","{259.0}","1.0","{vizio|Vizio}","0.0","{[, consumer electronics, ]|[, Electronics, ]}"
"Kaggle_48463+dbpedia_3846","0.5",,,"1.0","{1926.0|1926.0}","0.0","{239.0|17892.0}","1.0","{shin-etsu|Shin-Etsu Chemical}","0.0","{[, chemicals, ]|[, Chemical industry, ]}"
"Kaggle_42669+dbpedia_2992","0.8","1.0","{united states}","1.0","{1956.0|1956.0}","1.0","{272.0}","1.0","{national western life|National Western Life}","0.0","{[, insurance, ]|[, Life insurance, , Financial services, ]}"
"Kaggle_17165+dbpedia_652","0.6","1.0","{sweden}","1.0","{1924.0|1931.0}","0.0","{676.0|6071.0}","1.0","{boliden|Boliden AB}","0.0","{[, mining & metals, ]|[, Metal, , Mining, ]}"
"Kaggle_64922+dbpedia_2774","0.6","1.0","{albania}","1.0","{1997.0|2002.0}","0.0","{176.0|6651.0}","1.0","{international commercial bank|Mega International Commercial Bank}","0.0","{[, banking, ]|[, Bank, ]}"
"Kaggle_330757+dbpedia_371","0.8","1.0","{croatia}","1.0","{1955.0}","1.0","{29.0}","1.0","{atlantska plovidba d.d.|Atlantska plovidba}","0.0","{[, maritime, ]|[, Maritime transport, ]}"
"Kaggle_95802+dbpedia_1157","0.5",,,"1.0","{1924.0}","0.0","{116.0|80369.0}","1.0","{daikin china|Daikin}","0.0","{[, electrical/electronic manufacturing, ]|[, Electrical device, , Chemical substance, ]}"
"Kaggle_7264+dbpedia_1543","0.5",,,"1.0","{1994.0|1994.0}","0.0","{1501.0|3610.0}","1.0","{faysal bank|Faysal Bank}","0.0","{[, banking, ]|[, Islamic banking and finance, ]}"
"Kaggle_138134+dbpedia_2724","0.8","1.0","{vietnam|Vietnam}","1.0","{1996.0}","1.0","{78.0}","1.0","{masan group|Masan Group}","0.0","{[, capital markets, ]|[, Conglomerate (company), ]}"
"Kaggle_436544+dbpedia_2690","0.75",,,"1.0","{1783.0}","0.0","{21.0|1400.0}","1.0","{man group|Man Group}","1.0","{[, financial services, ]|[, Financial services, ]}"
"Kaggle_6579+dbpedia_4272","0.6","1.0","{united states}","1.0","{1923.0|1923.0}","0.0","{1632.0|35000.0}","1.0","{textron|Textron}","0.0","{[, aviation & aerospace, ]|[, Arms industry, , Automotive industry, , Aerospace manufacturer, ]}"
"Kaggle_64106+dbpedia_3489","0.6","1.0","{germany}","1.0","{1961.0|1961.0}","0.0","{178.0|1978.0}","1.0","{rib software ag|RIB Software}","0.0","{[, computer software, ]|[, Software, ]}"
"Kaggle_2070+dbpedia_2078","0.6","1.0","{india}","1.0","{1964.0|1964.0}","0.0","{4186.0|17736.0}","1.0","{idbi bank|IDBI Bank}","0.0","{[, banking, ]|[, Financial services, ]}"
"Kaggle_2705+dbpedia_2692","0.8","1.0","{hong kong}","1.0","{1963.0}","0.0","{3370.0|12000.0}","1.0","{mandarin oriental hotel group|Mandarin Oriental Hotel Group}","1.0","{[, hospitality, ]|[, Tourism, , Hospitality, ]}"
"Kaggle_84397+dbpedia_3100","0.6","1.0","{united states}","1.0","{1872.0|1872.0}","0.0","{133.0|188.0}","1.0","{northeast bank|Northeast Bank}","0.0","{[, banking, ]|[, Bank, , Investment, ]}"
"Kaggle_14095+dbpedia_2264","0.8","1.0","{india}","1.0","{1987.0|1986.0}","1.0","{815.0}","1.0","{jain irrigation systems ltd.|Jain Irrigation Systems}","0.0","{[, plastics, ]|[, Irrigation, , Solar energy, , Agriculture, , Plumbing, , Food processing, ]}"
"Kaggle_196628+dbpedia_2296","0.6","1.0","{united states}","1.0","{2009.0}","0.0","{53.0|700.0}","1.0","{joby aviation|Joby Aviation}","0.0","{[, airlines/aviation, ]|[, Aerospace manufacturer, ]}"
"Kaggle_5410295+dbpedia_226","0.6","1.0","{united states}","1.0","{1850.0}","0.0","{1.0|63700.0}","1.0","{american express|American Express}","0.0","{[, management consulting, ]|[, Financial services, , Bank, ]}"
"Kaggle_75357+dbpedia_3355","0.5",,,"1.0","{2003.0}","0.0","{150.0|5001.0}","1.0","{phosagro ag|PhosAgro}","0.0","{[, chemicals, ]|[, Chemical substance, ]}"
"Kaggle_1650+dbpedia_2749","0.6","1.0","{united states}","1.0","{1987.0|2017.0}","0.0","{4964.0|6900.0}","1.0","{mcafee|McAfee}","0.0","{[, computer & network security, ]|[, Software, ]}"
"Kaggle_6072+dbpedia_3613","0.8","1.0","{russia}","1.0","{1993.0|1993.0}","0.0","{1755.0|136700.0}","1.0","{rostelecom|Rostelecom}","1.0","{[, telecommunications, ]|[, Telecommunications, ]}"
"Kaggle_317541+dbpedia_4452","0.3333333333333333",,,,,"0.0","{31.0|11500.0}","1.0","{trimble|Trimble Inc.}","0.0","{[, computer & network security, ]|[, Radio-frequency identification, ]}"
"Kaggle_5210+dbpedia_1855","0.6","1.0","{united states}","1.0","{1887.0|1887.0}","0.0","{1997.0|6428.0}","1.0","{h.b. fuller|H.B. Fuller}","0.0","{[, chemicals, ]|[, Adhesive, ]}"
"Kaggle_9516+dbpedia_2031","0.8","1.0","{croatia}","1.0","{1999.0|1998.0}","0.0","{1172.0|5698.0}","1.0","{hrvatski telekom|Hrvatski Telekom}","1.0","{[, telecommunications, ]|[, Telecommunications, ]}"
"Kaggle_262260+dbpedia_4289","0.8","1.0","{netherlands}","1.0","{2007.0|1993.0}","1.0","{38.0}","1.0","{the logic factory|The Logic Factory}","0.0","{[, information technology and services, ]|[, Video game industry, ]}"
"Kaggle_153648+dbpedia_1354","0.8","1.0","{united states}","1.0","{1964.0|1963.0}","0.0","{70.0|2220.0}","1.0","{eagle materials|Eagle Materials}","1.0","{[, building materials, ]|[, Building material, ]}"
"Kaggle_5613626+dbpedia_4534","0.6","1.0","{france}","1.0","{2015.0|1959.0}","0.0","{1.0|6559.0}","1.0","{uniq|Uniq plc}","0.0","{[, design, ]|[, Food, ]}"
"Kaggle_647+dbpedia_4212","0.6","1.0","{india}","1.0","{1907.0|1907.0}","0.0","{10045.0|32364.0}","1.0","{tata steel|Tata Steel}","0.0","{[, mining & metals, ]|[, Steel, , Ferrous metallurgy, ]}"
"Kaggle_25462+dbpedia_2685","0.25","0.0","{united states|Japan}",,,"0.0","{461.0|4731.0}","1.0","{makino|Makino}","0.0","{[, machinery, ]|[, Machine, ]}"
"Kaggle_73044+dbpedia_1503","0.75",,,"1.0","{1976.0}","1.0","{155.0}","1.0","{export-import bank of korea|Export–Import Bank of Korea}","0.0","{[, banking, ]|[, Financial services, , Bank, ]}"
"Kaggle_438025+dbpedia_2175","0.6","1.0","{spain}","1.0","{1997.0|1972.0}","0.0","{21.0|520.0}","1.0","{interdigital|InterDigital}","0.0","{[, internet, ]|[, Wireless, , Video, , Patent monetization, ]}"
"Kaggle_28651+dbpedia_137","0.6","1.0","{united states}","1.0","{1992.0|1998.0}","0.0","{409.0|800.0}","1.0","{airspan networks|Airspan Networks}","0.0","{[, telecommunications, ]|[, Telecommunications equipment, ]}"
"Kaggle_12387+dbpedia_3115","0.8","1.0","{united states}","1.0","{2001.0|2001.0}","1.0","{916.0}","1.0","{nustar energy l.p.|NuStar Energy}","0.0","{[, oil & energy, ]|[, List of oil exploration and production companies, , Transport, ]}"
"Kaggle_3209+dbpedia_222","0.6","1.0","{united states}","1.0","{1902.0|1997.0}","0.0","{2977.0|8615.0}","1.0","{ameren|Ameren}","0.0","{[, utilities, ]|[, Public utility, ]}"
"Kaggle_3927281+dbpedia_2629","0.5","1.0","{united states}",,,"0.0","{1.0|5400.0}","1.0","{mks instruments|MKS Instruments}","0.0","{[, biotechnology, ]|[, Semiconductor, ]}"
"Kaggle_101+dbpedia_1550","0.6","1.0","{united kingdom}","1.0","{1925.0|2014.0}","0.0","{35891.0|198545.0}","1.0","{fca fiat chrysler automobiles|Fiat Chrysler Automobiles}","0.0","{[, automotive, ]|[, Automotive industry, ]}"
"Kaggle_407984+dbpedia_3751","0.5",,,"1.0","{1940.0}","0.0","{23.0|12000.0}","1.0","{sapphire textiles|Sapphire Textile}","0.0","{[, textiles, ]|[, Textile, ]}"
"Kaggle_56365+dbpedia_1959","0.5",,,"1.0","{1961.0|1959.0}","0.0","{204.0|2500.0}","1.0","{hinduja foundries ltd|Hinduja Foundries}","0.0","{[, automotive, ]|[, Foundry, ]}"
"Kaggle_22984+dbpedia_1326","0.6","1.0","{united states}","1.0","{1992.0|1992.0}","0.0","{509.0|16500.0}","1.0","{dutch bros coffee|Dutch Bros. Coffee}","0.0","{[, food & beverages, ]|[, Retail, , Drive-through, ]}"
"Kaggle_25329+dbpedia_3998","0.6","1.0","{sweden}","1.0","{1998.0|1998.0}","0.0","{464.0|180.0}","1.0","{starbreeze studios|Starbreeze Studios}","0.0","{[, computer games, ]|[, Video game industry, ]}"
"Kaggle_604+dbpedia_3758","0.6","1.0","{south africa}","1.0","{1950.0|1950.0}","0.0","{10639.0|30100.0}","1.0","{sasol|Sasol}","0.0","{[, chemicals, ]|[, Petroleum industry, , Chemical industry, ]}"
"Kaggle_525037+dbpedia_1097","0.6","1.0","{poland}","1.0","{2011.0|2011.0}","0.0","{17.0|11.0}","1.0","{creativeforge games|CreativeForge Games}","0.0","{[, computer games, ]|[, Video game industry, ]}"
"Kaggle_4582728+dbpedia_321","0.8","1.0","{united kingdom}","1.0","{2005.0}","1.0","{1.0}","1.0","{arrow global group plc|Arrow Global}","0.0","{[, banking, ]|[, Finance, ]}"
"Kaggle_2747+dbpedia_736","0.6","1.0","{united states}","1.0","{1925.0|2006.0}","0.0","{3326.0|12700.0}","1.0","{cbs corporation|CBS Corporation}","0.0","{[, entertainment, ]|[, Mass media, ]}"
"Kaggle_23250+dbpedia_2753","0.6","1.0","{united states}","1.0","{1857.0|1857.0}","0.0","{503.0|2800.0}","1.0","{mcclatchy|McClatchy}","0.0","{[, online media, ]|[, Publishing, ]}"
"Kaggle_7118+dbpedia_691","0.8","1.0","{united states}","1.0","{1975.0|1991.0}","0.0","{1524.0|62200.0}","1.0","{brinker international|Brinker International}","1.0","{[, restaurants, ]|[, Restaurant, ]}"
"Kaggle_82420+dbpedia_2403","0.8","1.0","{united states}","1.0","{2000.0|2000.0}","1.0","{136.0}","1.0","{kemp technologies|Kemp Technologies}","0.0","{[, information technology and services, ]|[, Technology, ]}"
"Kaggle_493778+dbpedia_3708","1.0","1.0","{barbados}","1.0","{1840.0}","1.0","{18.0}","1.0","{sagicor financial corporation limited|Sagicor Financial Corporation}","1.0","{[, financial services, ]|[, Financial services, ]}"
"Kaggle_31+dbpedia_2754","1.0","1.0","{united states}","1.0","{1955.0|1940.0}","1.0","{68233.0}","1.0","{mcdonald's corporation|McDonald's}","1.0","{[, restaurants, ]|[, Real estate, , Restaurant, ]}"
"Kaggle_14794+dbpedia_3649","0.8","1.0","{united states}","1.0","{1989.0}","1.0","{779.0}","1.0","{sba communications|SBA Communications}","0.0","{[, telecommunications, ]|[, Real estate investment trust, ]}"
"Kaggle_133829+dbpedia_3829","0.8","1.0","{china}","1.0","{1994.0}","1.0","{81.0}","1.0","{shanghai pharmaceuticals holding co., ltd.|Shanghai Pharmaceuticals}","0.0","{[, pharmaceuticals, ]|[, Medication, ]}"
"Kaggle_308248+dbpedia_2838","0.6","1.0","{united states}","1.0","{2013.0|1995.0}","0.0","{32.0|199.0}","1.0","{mirati therapeutics|Mirati Therapeutics}","0.0","{[, biotechnology, ]|[, Oncology, ]}"
"Kaggle_30091+dbpedia_4721","0.6","1.0","{canada}","1.0","{1954.0}","0.0","{389.0|2004.0}","1.0","{western forest products|Western Forest Products}","0.0","{[, paper & forest products, ]|[, Forest product, ]}"
"Kaggle_69692+dbpedia_4828","0.6","1.0","{germany}","1.0","{1976.0|1976.0}","0.0","{163.0|1274.0}","1.0","{zuken|Zuken}","0.0","{[, computer software, ]|[, Software, ]}"
"Kaggle_102032+dbpedia_667","0.75",,,"1.0","{1987.0}","1.0","{109.0}","1.0","{bossini|Bossini}","0.0","{[, apparel & fashion, ]|[, Fashion, ]}"
"Kaggle_4522+dbpedia_127","0.6","1.0","{china}","1.0","{1951.0|1951.0}","0.0","{2259.0|467631.0}","1.0","{agricultural bank of china|Agricultural Bank of China}","0.0","{[, banking, ]|[, Financial services, , Bank, ]}"
"Kaggle_65022+dbpedia_808","0.6","1.0","{india}","1.0","{2006.0|2010.0}","0.0","{176.0|1400.0}","1.0","{cartrade.com|CarTrade.com}","0.0","{[, automotive, ]|[, Automotive industry, ]}"
"Kaggle_11899+dbpedia_2725","0.8","1.0","{united states}","1.0","{1989.0|1989.0}","0.0","{949.0|6200.0}","1.0","{masimo|Masimo}","1.0","{[, medical devices, ]|[, Health technology, , Medical device, ]}"
"Kaggle_100037+dbpedia_1910","0.75",,,"1.0","{1885.0}","0.0","{111.0|3425.0}","1.0","{havertys|Havertys}","1.0","{[, furniture, ]|[, Furniture, ]}"
"Kaggle_511049+dbpedia_2954","0.5",,,"1.0","{1988.0}","0.0","{18.0|139500.0}","1.0","{ntt data china|NTT Data}","0.0","{[, information technology and services, ]|[, Consultant, , Outsourcing, , Information technology, ]}"
"Kaggle_9867+dbpedia_3376","0.8","1.0","{united states}","1.0","{1989.0|1981.0}","1.0","{1131.0}","1.0","{plains all american|Plains All American Pipeline}","0.0","{[, oil & energy, ]|[, Petroleum industry, ]}"
"Kaggle_67194+dbpedia_2694","0.6","1.0","{united states}","1.0","{2004.0|2004.0}","0.0","{170.0|1000.0}","1.0","{mandiant|Mandiant}","0.0","{[, computer & network security, ]|[, Information security, ]}"
"Kaggle_192328+dbpedia_586","0.8","1.0","{china}","1.0","{1999.0}","1.0","{54.0}","1.0","{beijing capital international airport|Beijing Capital International Airport (company)}","0.0","{[, airlines/aviation, ]|[, Airport, ]}"
"Kaggle_8327+dbpedia_3296","0.75",,,"1.0","{1996.0|1996.0}","1.0","{1327.0}","1.0","{paysafe group|Paysafe}","0.0","{[, financial services, ]|[, E-commerce payment system, ]}"
"Kaggle_28925+dbpedia_3188","0.8","1.0","{qatar}","1.0","{1987.0}","0.0","{405.0|17000.0}","1.0","{ooredoo|Ooredoo}","1.0","{[, telecommunications, ]|[, Telecommunications, ]}"
"Kaggle_36228+dbpedia_640","0.6","1.0","{united states}","1.0","{1927.0|1932.0}","0.0","{322.0|2160.0}","1.0","{blue bird corporation|Blue Bird Corporation}","0.0","{[, automotive, ]|[, Bus manufacturing, ]}"
"Kaggle_15055+dbpedia_1050","0.8","1.0","{united states}","1.0","{1894.0|1894.0}","0.0","{767.0|4100.0}","1.0","{consolidated communications|Consolidated Communications}","1.0","{[, telecommunications, ]|[, Telecommunications, ]}"
"Kaggle_21299+dbpedia_3833","0.8","1.0","{united arab emirates}","1.0","{1975.0|1975.0}","1.0","{548.0}","1.0","{sharjah islamic bank|Sharjah Islamic Bank}","0.0","{[, banking, ]|[, Financial services, ]}"
